datetime,count
2011-01-20 00:00:00,11.927769618659442
2011-01-20 03:00:00,1.7165246406108714
2011-01-20 04:00:00,1.3313698207533566
2011-01-20 05:00:00,4.791477985868422
2011-01-20 06:00:00,30.402924354300534
2011-01-20 07:00:00,87.55774356458231
2011-01-20 08:00:00,203.55085505122295
2011-01-20 09:00:00,102.75451432880767
2011-01-20 10:00:00,46.76124016801122
2011-01-20 11:00:00,55.90473870699481
2011-01-20 13:00:00,63.91313609707661
2011-01-20 14:00:00,62.66962854353127
2011-01-20 15:00:00,77.35248128366106
2011-01-20 16:00:00,95.99646051222932
2011-01-20 17:00:00,194.53163561868305
2011-01-20 18:00:00,167.41324251084257
2011-01-20 19:00:00,110.72458336953281
2011-01-20 20:00:00,78.00642761625237
2011-01-20 21:00:00,54.48596589610556
2011-01-20 22:00:00,40.160617296132024
2011-01-20 23:00:00,26.18550658648319
2011-01-21 00:00:00,17.8387144235598
2011-01-21 01:00:00,7.5562699069459125
2011-01-21 02:00:00,5.537400428044469
2011-01-21 03:00:00,1.3240396522024869
2011-01-21 04:00:00,2.0968297521621073
2011-01-21 05:00:00,2.5542279788870945
2011-01-21 06:00:00,23.975511259190974
2011-01-21 07:00:00,62.154537662263394
2011-01-21 08:00:00,177.25806316096825
2011-01-21 09:00:00,92.13270997318912
2011-01-21 10:00:00,35.78494292350976
2011-01-21 11:00:00,52.42490856854393
2011-01-21 12:00:00,65.55179416906346
2011-01-21 13:00:00,55.55160434991958
2011-01-21 14:00:00,48.69266419775442
2011-01-21 15:00:00,55.8392048650639
2011-01-21 16:00:00,82.97484961626293
2011-01-21 17:00:00,144.01769802000976
2011-01-21 18:00:00,137.15846606136373
2011-01-21 19:00:00,89.00069288875669
2011-01-21 20:00:00,50.35156454442199
2011-01-21 21:00:00,39.11295719686768
2011-01-21 22:00:00,28.584474514446807
2011-01-21 23:00:00,27.232712092026038
2011-01-22 00:00:00,25.33886038935586
2011-01-22 01:00:00,12.087899936175285
2011-01-22 02:00:00,13.399832415807749
2011-01-22 03:00:00,4.449960001057321
2011-01-22 04:00:00,1.37147723386398
2011-01-22 06:00:00,2.45883688047213
2011-01-22 07:00:00,6.917948894950367
2011-01-22 08:00:00,19.920841481703267
2011-01-22 09:00:00,36.79377492219974
2011-01-22 10:00:00,48.555720753191906
2011-01-22 11:00:00,62.677181182825485
2011-01-22 12:00:00,77.21698271607335
2011-01-22 14:00:00,71.86382329509485
2011-01-22 16:00:00,68.581846443993
2011-01-22 18:00:00,51.958060067179986
2011-01-22 19:00:00,41.91435931964148
2011-01-22 20:00:00,30.74951952730185
2011-01-22 21:00:00,31.324754000320777
2011-01-22 23:00:00,21.724520239498393
2011-01-23 00:00:00,24.786691263237064
2011-01-23 01:00:00,18.43427296837357
2011-01-23 02:00:00,9.789281331122048
2011-01-23 03:00:00,7.25036423502843
2011-01-23 05:00:00,1.359574947943752
2011-01-23 06:00:00,1.4147503780086406
2011-01-23 07:00:00,4.263153009263012
2011-01-23 08:00:00,9.825559259243292
2011-01-23 09:00:00,28.378398856310316
2011-01-23 10:00:00,47.56991030595712
2011-01-23 11:00:00,62.85400736953537
2011-01-23 12:00:00,70.59309561872915
2011-01-23 13:00:00,71.35155735429485
2011-01-23 14:00:00,72.24155824766858
2011-01-23 15:00:00,77.30042702660924
2011-01-23 16:00:00,72.58922708550935
2011-01-23 17:00:00,53.79361130723422
2011-01-23 18:00:00,48.87486768316148
2011-01-23 19:00:00,34.81158028504295
2011-01-23 20:00:00,25.960856702714583
2011-01-23 21:00:00,22.56702887262907
2011-01-23 22:00:00,17.248392321475876
2011-01-23 23:00:00,10.781288910055185
2011-01-24 00:00:00,9.507652806308876
2011-01-24 01:00:00,4.69480620410642
2011-01-24 03:00:00,1.2190597649538704
2011-01-24 04:00:00,2.012428279484284
2011-01-24 05:00:00,5.319799447386391
2011-01-24 06:00:00,29.124659931654712
2011-01-24 11:00:00,40.57494704370873
2011-01-24 12:00:00,45.633301871280615
2011-01-24 13:00:00,47.77165220276683
2011-01-24 14:00:00,45.684637611018054
2011-01-24 15:00:00,51.491021414438805
2011-01-24 16:00:00,69.39525248418653
2011-01-24 17:00:00,129.54620162697043
2011-01-24 18:00:00,131.75463877586972
2011-01-24 19:00:00,94.9581351565743
2011-01-24 20:00:00,58.511214127094455
2011-01-24 21:00:00,37.8074722340177
2011-01-24 22:00:00,27.14369944422169
2011-01-24 23:00:00,17.290706477294016
2011-01-25 00:00:00,6.732327620280743
2011-01-25 01:00:00,4.9970496322925015
2011-01-25 02:00:00,2.5318841021469756
2011-01-25 04:00:00,2.650504103550827
2011-01-25 05:00:00,7.226188740741903
2011-01-25 06:00:00,31.188630628867898
2011-01-25 07:00:00,85.69197458727099
2011-01-25 08:00:00,176.58799060820752
2011-01-25 09:00:00,88.73645671714216
2011-01-25 10:00:00,51.761857952175205
2011-01-25 11:00:00,50.06955879732241
2011-01-25 12:00:00,56.01613391804724
2011-01-25 13:00:00,55.407803714994635
2011-01-25 18:00:00,198.80958755004988
2011-01-25 19:00:00,122.47161021980523
2011-01-25 20:00:00,80.00587733524463
2011-01-25 21:00:00,53.02036087435181
2011-01-25 22:00:00,37.40659445071095
2011-01-25 23:00:00,21.985182461153062
2011-01-26 00:00:00,10.81789976968332
2011-01-26 01:00:00,4.566095600067633
2011-01-26 02:00:00,2.887720783826019
2011-01-26 05:00:00,1.6177846977535386
2011-01-26 06:00:00,9.863593078035386
2011-01-26 07:00:00,39.99376804201611
2011-01-26 08:00:00,94.3227512391411
2011-01-26 09:00:00,48.5180147422571
2011-01-26 10:00:00,27.47633266357354
2011-01-26 11:00:00,28.79597790466068
2011-01-26 12:00:00,30.638077416876563
2011-01-26 13:00:00,34.61539418350404
2011-01-26 14:00:00,29.002190382471273
2011-01-26 15:00:00,18.84736328940125
2011-01-26 16:00:00,50.62131516018955
2011-01-26 17:00:00,61.463998411418096
2011-01-27 16:00:00,82.47265226460182
2011-01-27 17:00:00,171.93439038087695
2011-01-27 18:00:00,144.23573319986954
2011-01-27 19:00:00,102.40292862251017
2011-01-27 20:00:00,75.83905213659084
2011-01-27 21:00:00,52.61755011036697
2011-01-27 22:00:00,41.210532355187844
2011-01-27 23:00:00,24.51443127670357
2011-01-28 00:00:00,14.47076529051308
2011-01-28 01:00:00,6.939348089587136
2011-01-28 02:00:00,3.754993713445444
2011-01-28 03:00:00,2.1350849958637994
2011-01-28 05:00:00,5.766624020951805
2011-01-28 06:00:00,25.912346665459346
2011-01-28 07:00:00,64.58755250037
2011-01-28 08:00:00,146.20404679095486
2011-01-28 09:00:00,54.558707347277746
2011-01-28 10:00:00,25.99088231930118
2011-01-28 11:00:00,29.59563764892158
2011-01-28 12:00:00,31.604059868400874
2011-01-28 13:00:00,37.934281891146725
2011-01-28 17:00:00,183.14008279092738
2011-01-28 18:00:00,166.19686393009846
2011-01-28 19:00:00,120.0597702927855
2011-01-28 20:00:00,73.72462999506487
2011-01-28 21:00:00,51.4796470243564
2011-01-28 22:00:00,38.26670211568725
2011-01-28 23:00:00,34.55231481940566
2011-01-29 00:00:00,22.366138653598995
2011-01-29 01:00:00,22.00747098801706
2011-01-29 02:00:00,16.555871652924655
2011-01-29 03:00:00,8.73821470280747
2011-01-29 04:00:00,2.4006143359239664
2011-01-29 06:00:00,2.4632641003207927
2011-01-29 07:00:00,8.659088732121246
2011-01-29 08:00:00,22.132436842479247
2011-01-29 09:00:00,48.764007449057516
2011-01-29 10:00:00,61.35476495049684
2011-01-29 11:00:00,65.8302798833826
2011-01-29 12:00:00,84.08221047617589
2011-01-29 13:00:00,98.67078311438281
2011-01-29 14:00:00,106.83255259987537
2011-01-29 15:00:00,89.45285385409254
2011-01-29 16:00:00,100.27598274229211
2011-01-29 18:00:00,82.10371241652498
2011-01-29 19:00:00,54.977942784541206
2011-01-29 20:00:00,49.46026588012426
2011-01-29 21:00:00,43.007918404979876
2011-01-29 22:00:00,35.97310840208163
2011-01-29 23:00:00,31.89243182238892
2011-01-30 00:00:00,47.46576785246233
2011-01-30 12:00:00,133.8403841813655
2011-01-30 13:00:00,107.74090460166052
2011-01-30 14:00:00,107.64301302413212
2011-01-30 17:00:00,87.08212376740646
2011-01-30 18:00:00,77.40416565228588
2011-01-30 19:00:00,54.71949463024824
2011-01-30 20:00:00,40.95710935759238
2011-01-30 21:00:00,33.667183327825555
2011-01-30 22:00:00,28.42697941213715
2011-01-30 23:00:00,16.71495511884136
2011-01-31 00:00:00,10.577758324930162
2011-01-31 01:00:00,4.300775098793382
2011-01-31 02:00:00,2.8745379581710626
2011-01-31 03:00:00,1.8335997883644128
2011-01-31 04:00:00,1.2951084835733524
2011-01-31 05:00:00,2.025645430814254
2011-01-31 06:00:00,20.409032971273973
2011-01-31 07:00:00,49.90325544651494
2011-01-31 08:00:00,125.46357894028891
2011-01-31 09:00:00,65.68456729460297
2011-01-31 10:00:00,39.7029404462
2011-01-31 11:00:00,42.213501736279376
2011-01-31 12:00:00,48.595540994925145
2011-01-31 14:00:00,46.07414417978885
2011-01-31 15:00:00,51.164122572115126
2011-01-31 16:00:00,71.34861564793546
2011-01-31 17:00:00,156.75415609431815
2011-01-31 18:00:00,158.4656881908809
2011-01-31 19:00:00,130.00362095795245
2011-01-31 20:00:00,56.21376857727196
2011-01-31 21:00:00,31.163981105627382
2011-01-31 22:00:00,30.01584875127027
2011-01-31 23:00:00,17.63377581558484
2011-02-20 00:00:00,26.008083127565705
2011-02-20 01:00:00,14.584044696468494
2011-02-20 02:00:00,14.058370873112695
2011-02-20 03:00:00,6.425768855348585
2011-02-20 04:00:00,1.0840082106527473
2011-02-20 06:00:00,1.3544365415809367
2011-02-20 07:00:00,5.143086568680526
2011-02-20 08:00:00,16.141946647794366
2011-02-20 09:00:00,48.119435276172176
2011-02-20 10:00:00,84.21622687776102
2011-02-20 11:00:00,107.16340355541492
2011-02-20 12:00:00,138.9879955150847
2011-02-20 14:00:00,141.418139841733
2011-02-20 15:00:00,152.76201316714398
2011-02-20 16:00:00,139.1831852486786
2011-02-20 17:00:00,109.53676316704076
2011-02-20 18:00:00,103.3422531358366
2011-02-20 19:00:00,64.87301485922663
2011-02-20 22:00:00,37.54585607746007
2011-02-20 23:00:00,23.312993759834754
2011-02-21 00:00:00,16.205690932085002
2011-02-21 01:00:00,9.994951694272581
2011-02-21 02:00:00,6.096391807267678
2011-02-21 03:00:00,2.1953593706019676
2011-02-21 04:00:00,3.1980410417631644
2011-02-21 06:00:00,14.970854840875663
2011-02-21 07:00:00,44.03979190199885
2011-02-21 08:00:00,67.16265704351724
2011-02-21 09:00:00,89.41117295120102
2011-02-21 10:00:00,101.73252906105407
2011-02-21 11:00:00,109.18144043524721
2011-02-21 12:00:00,118.82243963378042
2011-02-21 13:00:00,55.02798686393489
2011-02-21 14:00:00,99.01583679917181
2011-02-21 15:00:00,82.33884449152094
2011-02-21 16:00:00,62.04387103912622
2011-02-21 17:00:00,84.28918910540999
2011-02-21 18:00:00,65.08261578547635
2011-02-21 19:00:00,52.42634212923272
2011-02-21 20:00:00,34.603727970108366
2011-02-21 21:00:00,29.864353506531202
2011-02-21 22:00:00,16.82539907486316
2011-02-21 23:00:00,12.374691022839196
2011-02-22 06:00:00,25.19368746622235
2011-02-22 07:00:00,76.72608708323712
2011-02-22 08:00:00,193.2522291243041
